"","X1","X2","X3","X4","X5","X6"
"9237",2793553,"La Histet","La Histet","La Histet,Le Histel",50.25,5.5
"9238",2793554,"La Hez","La Hez","La He,La Hez,La Hé",50.45,5.96667
"9239",2793555,"Lahez","Lahez",NA,50.03333,5.75
"9240",2793556,"La Heydt","La Heydt","Heide,La Heydt,La Heye,La Hèye",50.73333,5.8
"9241",2793557,"La Hestroule","La Hestroule",NA,50.11667,5.56667
"9242",2793558,"La Hestre","La Hestre","La Hestre",50.47556,4.24739
"9243",2793560,"Laherie","Laherie",NA,49.86371,5.48096
"9244",2793561,"Lahé du Pouhon","Lahe du Pouhon",NA,50.37525,5.63701
"9245",2793562,"La Hazelle","La Hazelle",NA,50,5.1
"9246",2793563,"La Haye","La Haye",NA,50.51667,5.8
"9247",2793564,"La Haute Rue","La Haute Rue",NA,50.55,4.31667
"9248",2793565,"La Haute Grange","La Haute Grange",NA,50.68333,3.93333
"9249",2793566,"La Haute Cour","La Haute Cour",NA,50.2,5.61667
"9250",2793567,"La Haute Borne","La Haute Borne",NA,49.69593,5.26932
"9251",2793568,"Le Bois Lahaut","Le Bois Lahaut",NA,49.89023,5.43203
"9252",2793569,"Bois Lahaut","Bois Lahaut",NA,49.55493,5.44454
"9253",2793570,"Bois Lahaut","Bois Lahaut",NA,49.54255,5.55938
"9254",2793571,"Lahamaide","Lahamaide","Lahamaide",50.69498,3.72578
"9255",2793572,"La Hamaide","La Hamaide",NA,50.45726,3.77418
"9256",2793574,"La Hallette","La Hallette",NA,50.63333,5.43333
"9257",2793575,"La Haisette","La Haisette",NA,49.86667,4.95
"9258",2793576,"La Haillieule","La Haillieule","La Hailheule,La Haillieule",49.69787,5.41049
"9259",2793577,"La Haie du Loup","La Haie du Loup",NA,50.49708,4.97359
"9260",2793578,"Lahaie","Lahaie","Lahaie,Lahaye",50.71667,4.78333
"9261",2793579,"La Haie","La Haie","La Haie,La Haye",50.70124,4.57932
"9262",2793580,"La Haie","La Haie",NA,50.25,5.96667
"9263",2793581,"Lahage","Lahage",NA,49.64557,5.50068
"9264",2793582,"La Hache","La Hache",NA,49.95,5.56667
"9265",2793583,"La Guenette","La Guenette",NA,50.56667,4.31667
"9266",2793584,"La Guelenne","La Guelenne",NA,50.58841,4.07232
"9267",2793585,"La Grosse Haie","La Grosse Haie",NA,50.26427,5.66741
"9268",2793586,"La Grosse Haie","La Grosse Haie","Bois de la Grosse Haie,La Grosse Haie",49.92627,5.1015
"9269",2793587,"La Grande Taille","La Grande Taille","Grande-Taille,La Grande Taille",50.03333,5.26667
"9270",2793588,"La Grande Ruisselle","La Grande Ruisselle","Grande Ruisselle,La Grande Ruisselle",50.53333,3.41667
"9271",2793589,"La Grande Munque","La Grande Munque",NA,50.73333,2.86667
"9272",2793590,"La Grande Fange","La Grande Fange",NA,50.24339,5.78535
"9273",2793591,"La Grande Agauche","La Grande Agauche",NA,50.26146,5.03124
"9274",2793592,"La Graignette","La Graignette",NA,50.7,4.36667
"9275",2793593,"La Goutte","La Goutte",NA,50.65,4.33333
"9276",2793594,"La Gotte","La Gotte","La Gotte,La Goutte",50,5.41667
"9277",2793595,"La Gottale","La Gottale","La Gotal,La Gottale",50.33333,5.7
"9278",2793596,"La Gottale","La Gottale",NA,50.05,5.53333
"9279",2793597,"La Gombe","La Gombe",NA,50.5,5.56667
"9280",2793598,"La Gloriette","La Gloriette",NA,50.43333,4.3
"9281",2793599,"La Gloriette","La Gloriette",NA,50.65,4.15
"9282",2793600,"La Gleize","La Gleize","La Gleize",50.41074,5.84699
"9283",2793602,"La Glanerie","La Glanerie","La Glanerie",50.52991,3.30094
"9284",2793604,"Lagland","Lagland",NA,49.62809,5.71567
"9285",2793605,"La Girgaine","La Girgaine",NA,49.86667,5.21667
"9286",2793606,"La Gilotrie","La Gilotrie","Giloterie,La Giletrie,La Gilotrie,Le Gilotrie",50.392,4.6386
"9287",2793607,"L'Aghmina","L'Aghmina","L'Aghmina,L'Aghminee",50.21667,5.8
"9288",2793608,"La Gernelle","La Gernelle",NA,49.77621,5.05611
"9289",2793609,"Lagen Rooi","Lagen Rooi","Lagen Rooi,Leegen-Rooy",51.46796,4.80103
"9290",2793610,"Lagen Rielen","Lagen Rielen","Lage Rielen,Lagen Rielen,Leegen-Rielen,Legen Rielen",51.24971,4.93962
"9291",2793611,"La Genette","La Genette",NA,50.65015,4.15922
"9292",2793612,"Lage Moere","Lage Moere","Lage Moere,Leege Moere",51.21667,3.15
"9293",2793613,"Lage Kaart","Lage Kaart","Caert,Kaart,Kaert,Lage Kaart,Leege Kaart,Leeghe Caert,Lege-Kaart",51.29976,4.48148
"9294",2793614,"Lage Heide","Lage Heide","Hageheide,La Heide,Lage Heide",51.25,5.43333
"9295",2793615,"La Gatte","La Gatte",NA,50.56667,4.66667
"9296",2793616,"La Garenne","La Garenne",NA,50.67417,3.34231
"9297",2793617,"La Garenne","La Garenne",NA,50.51976,3.54206
"9298",2793618,"La Garde de Dieu","La Garde de Dieu","La Garde Dieu,La Garde de Dieu",49.62182,5.40736
"9299",2793619,"La Gade","La Gade","Gade,La Gade",50.43333,4.23333
"9300",2793620,"Bois de Lafru","Bois de Lafru","Bois de Lafeu,Bois de Lafru",50.4,5.63333
"9301",2793621,"Lafru","Lafru",NA,50.4,5.63333
"9302",2793622,"Bois de Lafreuster","Bois de Lafreuster",NA,50.43333,5.95
"9303",2793623,"La Fourchinée","La Fourchinee",NA,50.01667,4.26667
"9304",2793624,"La Fourche","La Fourche",NA,50.34016,5.6863
"9305",2793625,"La Foulerie","La Foulerie",NA,49.73333,5.35
"9306",2793626,"La Fosse","La Fosse",NA,50.27487,5.64165
"9307",2793627,"La Fosse","La Fosse",NA,50.03603,4.83956
"9308",2793628,"La Fortelle","La Fortelle","Fortelle,La Fortelle",50.01165,4.15572
"9309",2793629,"La Forge du Prince","La Forge du Prince",NA,49.98539,4.51424
"9310",2793630,"La Forge","La Forge",NA,50.32927,5.59138
"9311",2793631,"Laforêt","Laforet","Vresse-sur-Semois (Laforet),Vresse-sur-Semois (Laforêt)",49.8635,4.9299
"9312",2793632,"La Forêt","La Foret","Bois de la Foret,Bois de la Forêt,La Foret,La Forêt",50.14696,4.48761
"9313",2793634,"La Fontaine","La Fontaine",NA,50.63333,3.51667
"9314",2793635,"La Follée","La Follee",NA,50.3,4.65
"9315",2793637,"La Folie","La Folie",NA,50.64902,3.39361
"9316",2793638,"La Folie","La Folie","Folie,La Folie,La Follie",50.58333,4.18333
"9317",2793639,"La Folie","La Folie",NA,49.79497,5.74165
"9318",2793642,"La Flache","La Flache",NA,50.65,3.93333
"9319",2793643,"La Ferté","La Ferte",NA,50.46667,4.41667
"9320",2793644,"La Ferrière Septentrionale","La Ferriere Septentrionale",NA,50.1,4.36667
"9321",2793646,"La Fayat","La Fayat",NA,50.33333,4.63333
"9322",2793647,"La Fange Louis","La Fange Louis","Fange Louis,La Fange Louis",49.93333,5.3
"9323",2793648,"La Fange des Seeps","La Fange des Seeps",NA,49.75,5.41667
"9324",2793649,"La Fange Botté","La Fange Botte","A-la-Fange-Botte,A-la-Fange-Botté,La Fange Botte,La Fange Botté",50.16746,5.41972
"9325",2793650,"La Fange","La Fange","Fagne,La Fange",50.35972,5.67015
"9326",2793651,"La Falisse","La Falisse",NA,50.05,5.53333
"9327",2793652,"La Falise","La Falise",NA,50.60146,4.49079
"9328",2793653,"La Faisanderie","La Faisanderie",NA,50.35,4.46667
"9329",2793654,"La Fagne","La Fagne","Fagne,La Fagne",50.36661,5.03949
"9330",2793655,"La Fagne","La Fagne",NA,50.10332,4.23318
"9331",2793656,"Laeken","Laeken","Brussel (Laken),Bruxelles (Laeken),Laeken,Laken,la ken,la khein,raken,<U+041B><U+0430><U+043A><U+0435><U+043D>,<U+0E25><U+0E32><U+0E40><U+0E04><U+0E34><U+0E19>,<U+30E9><U+30FC><U+30B1><U+30F3>,<U+62C9><U+80AF>",50.87585,4.34844
"9332",2793657,"La Dûte","La Dute",NA,49.91667,5.26667
"9333",2793658,"Ferme de la Ladrie","Ferme de la Ladrie",NA,50.6,3.8
"9334",2793659,"La Douve","La Douve",NA,50.75,2.88333
"9335",2793660,"La Docherie","La Docherie","Docherie,La Docherie",50.42235,4.40629
"9336",2793661,"La Dîme","La Dime",NA,50.58548,3.58146
"9337",2793662,"Ladeuze","Ladeuze",NA,50.56857,3.772
"9338",2793665,"La Damselle","La Damselle","La Damezelle,La Damselle",49.95,5.55
"9339",2793666,"Lacuisine","Lacuisine","Lacuisine",49.71589,5.31771
"9340",2793668,"La Croyère","La Croyere",NA,50.48972,4.204
"9341",2793669,"La Crosse","La Crosse",NA,49.86667,5.4
"9342",2793670,"La Croix Rouge","La Croix Rouge",NA,50.71667,3.21667
"9343",2793671,"La Croix André","La Croix Andre",NA,50.52419,5.4579
"9344",2793672,"Lacroix","Lacroix",NA,50.67052,4.58293
"9345",2793673,"La Croix","La Croix",NA,50.64935,3.80324
"9346",2793674,"La Croix","La Croix",NA,50.58333,4.12537
"9347",2793675,"La Croix","La Croix",NA,50.50578,3.53107
"9348",2793676,"La Croix","La Croix",NA,50.41667,3.7
"9349",2793677,"La Croisette","La Croisette","Croisette,La Croisette,La Croissette",50.6809,3.98712
"9350",2793678,"La Croisette","La Croisette",NA,50.59304,4.48528
"9351",2793679,"La Croisette","La Croisette",NA,50.53787,4.92943
"9352",2793680,"La Croisette","La Croisette",NA,50.08333,5.06667
"9353",2793681,"La Cragnière","La Cragniere","La Cragniere,La Cragnière,La Craniere,La Cranière",49.63333,5.48333
"9354",2793682,"Bois de Lacquet","Bois de Lacquet",NA,49.62378,5.59415
"9355",2793683,"La Coyaute","La Coyaute",NA,50.13333,4.56667
"9356",2793684,"La Courette","La Courette",NA,50.57517,3.97362
"9357",2793686,"La Courbette","La Courbette",NA,50.36988,3.78342
"9358",2793687,"La Courbe","La Courbe",NA,50.68007,3.55956
"9359",2793688,"La Coulbrie","La Coulbrie",NA,50.54398,4.06614
"9360",2793689,"La Côte","La Cote",NA,49.86667,5.05
"9361",2793690,"La Cort","La Cort",NA,49.81667,5.15
"9362",2793691,"La Cornette","La Cornette","La Cornette",49.82549,5.16057
"9363",2793692,"La Cornaille","La Cornaille",NA,49.78772,5.57919
"9364",2793693,"La Copenne","La Copenne",NA,50.65,4.25
"9365",2793694,"La Converserie","La Converserie",NA,50.09029,5.44947
"9366",2793695,"La Colotterie","La Colotterie","La Coletterie,La Colotterie",50.01971,4.37295
"9367",2793696,"La Clouse","La Clouse",NA,50.68953,5.90246
"9368",2793697,"Étang de Laclaireau","Etang de Laclaireau",NA,49.59144,5.59972
"9369",2793698,"Laclaireau","Laclaireau",NA,49.58935,5.59757
"9370",2793699,"Lachenenbeek","Lachenenbeek",NA,51.11449,4.54175
"9371",2793700,"Lachenen","Lachenen",NA,51.1171,4.52444
"9372",2793701,"La Chaussée","La Chaussee","La Chausee,La Chaussee,La Chaussée,La Chausée",50.55124,4.59443
"9373",2793702,"La Chaussée","La Chaussee",NA,50.53558,3.69209
"9374",2793703,"La Chaussée","La Chaussee",NA,50.50065,4.46045
"9375",2793704,"La Chaussée","La Chaussee","Chaussee,Chaussée,La Chaussee,La Chaussée",50.49043,4.38065
"9376",2793705,"La Chatqueue","La Chatqueue","Chat-Queue,La Chatqueue",50.5925,5.51119
"9377",2793706,"La Chartreuse","La Chartreuse",NA,50.63094,5.59352
"9378",2793707,"La Chapelle aux Rats","La Chapelle aux Rats","Chapelle-Aux-Rats,La Chapelle aux Rats",50.38333,4.63333
"9379",2793708,"La Chapelle","La Chapelle",NA,50.73062,5.99657
"9380",2793709,"La Chapelle","La Chapelle",NA,50.31093,5.79913
"9381",2793710,"La Chapelle","La Chapelle",NA,50.31006,5.23829
"9382",2793711,"La Chape","La Chape",NA,50.66667,4.23333
"9383",2793712,"La Champagne","La Champagne",NA,49.9987,4.29992
"9384",2793713,"La Chaïre","La Chaire","A la Chaire,A la Chaïre,La Chaire,La Chaïre",50.08333,5.85
"9385",2793714,"La Cavée","La Cavee","Cavee,Cavée,La Cavee,La Cavée",50.68026,3.93415
"9386",2793715,"La Cavée","La Cavee",NA,50.58409,3.54424
"9387",2793716,"La Carrière","La Carriere",NA,50.61667,6.01667
"9388",2793717,"La Carrière","La Carriere",NA,50.2575,4.32612
"9389",2793718,"La Carne","La Carne","La Carne,Le Carne",50.68293,3.37779
"9390",2793719,"La Cambuse","La Cambuse",NA,49.5,5.46667
"9391",2793720,"Abbaye de La Cambre","Abbaye de La Cambre","Abbaye de La Cambre,Abdij Ter Kameren,Eglise Notre-Dame de la Cambre,La Cambre Abbey",50.81827,4.37518
"9392",2793721,"La Caluyère","La Caluyere",NA,50.61278,3.59147
"9393",2793722,"La Calamine","La Calamine","Calmene,Calmène,Kelmis,La Calamine",50.71809,6.01107
"9394",2793723,"La Calamine","La Calamine","Kalmis,La Calamine",50.71891,6.01313
"9395",2793724,"La Cachette","La Cachette","La Cachette,La Gachette",49.8,4.88333
"9396",2793725,"Labuissière","Labuissiere","Merbes-le-Chateau (Labuissiere),Merbes-le-Château (Labuissière)",50.31944,4.1809
"9397",2793727,"La Bruyère","La Bruyere",NA,50.76095,4.78459
"9398",2793728,"La Bruyère","La Bruyere","Bruyere,Bruyère,La Bruyere,La Bruyère",50.66033,5.95042
"9399",2793729,"La Bruyère","La Bruyere",NA,50.69198,4.30566
"9400",2793730,"La Bruyère","La Bruyere",NA,50.66206,4.23195
"9401",2793731,"La Bruyère","La Bruyere",NA,50.63455,4.46217
"9402",2793732,"Les Bruyères","Les Bruyeres","Bruyere,Bruyère",50.4822,4.03258
"9403",2793733,"La Bruyère","La Bruyere",NA,50.39478,4.61444
"9404",2793734,"La Bruyère","La Bruyere","Bruyere,Bruyère,La Bruyere,La Bruyère",50.28333,4.58333
"9405",2793735,"La Bruyère","La Bruyere",NA,49.80188,4.99421
"9406",2793736,"Labroye","Labroye",NA,50.75,3.52917
"9407",2793737,"La Brouck","La Brouck",NA,50.57811,5.66551
"9408",2793738,"La Brodde","La Brodde",NA,50.23333,5.08333
"9409",2793739,"La Brire","La Brire","Brire,La Brire",50.69857,4.49204
"9410",2793740,"La Briqueterie","La Briqueterie",NA,50.16667,5.2
"9411",2793741,"La Bretagne","La Bretagne",NA,50.42101,4.361
"9412",2793742,"La Boverie","La Boverie","Boverie,La Boverie",50.63333,5.58333
"9413",2793743,"La Boverie","La Boverie",NA,50.6,5.5
"9414",2793744,"La Boverie","La Boverie","Boverie,La Boverie",50.2,5.55
"9415",2793745,"Labouxhe","Labouxhe",NA,50.63333,5.73333
"9416",2793746,"La Bouvrée","La Bouvree",NA,50.67007,4.35129
"9417",2793747,"La Bouverie","La Bouverie",NA,50.40524,3.8744
"9418",2793748,"La Bouverie","La Bouverie","Bouverie,La Bouverie",49.96659,4.36067
"9419",2793749,"La Bouverie","La Bouverie","Bouverie,La Bouverie",50.18333,5.23333
"9420",2793750,"La Bouteille","La Bouteille",NA,50.59894,5.75922
"9421",2793751,"La Bourlotte","La Bourlotte",NA,50.60421,5.25096
"9422",2793752,"La Bourgogne","La Bourgogne",NA,50.66872,3.44495
"9423",2793753,"Laboureursheide","Laboureursheide",NA,51.37967,4.72319
"9424",2793754,"La Bouquette","La Bouquette",NA,50.56683,5.86799
"9425",2793755,"La Bouhaye","La Bouhaye","Bouhaye,Bouhee,Bouhée,La Bouhaye",50.5,5.4
"9426",2793756,"La Botte","La Botte",NA,50.24853,4.51102
"9427",2793757,"La Borre","La Borre",NA,50.68333,4.3
"9428",2793758,"La Borne","La Borne",NA,50.33333,4.25
"9429",2793759,"Bois Labori","Bois Labori",NA,50.20468,5.35398
"9430",2793760,"La Boiterie","La Boiterie","Boitrie,Boitterie",50.51932,3.61141
"9431",2793761,"Labliau","Labliau",NA,50.66753,3.99025
"9432",2793762,"Lableau","Lableau",NA,50.72112,3.5839
"9433",2793763,"La Blanche Oreille","La Blanche Oreille","Blancheoreille,La Blanche Oreille",49.88061,5.2166
"9434",2793764,"La Blanche Nau","La Blanche Nau",NA,49.86667,5.33333
"9435",2793765,"La Blanche Maison","La Blanche Maison",NA,50.66667,4.36667
"9436",2793766,"La Blanche","La Blanche",NA,50.65017,3.77878
"9437",2793767,"La Blanche","La Blanche",NA,50.71667,3.78333
"9438",2793768,"Labiettehoek","Labiettehoek",NA,50.96667,2.78333
"9439",2793769,"Labia","Labia",NA,50.65738,5.25251
"9440",2793770,"La Béole","La Beole","Beole,Béole,La Beole,La Béole",50.39432,5.15568
"9441",2793771,"La Belle Vue","La Belle Vue",NA,50.2,5.1
"9442",2793772,"La Belle au Bois","La Belle au Bois",NA,49.91667,5.5
"9443",2793773,"La Béguine","La Beguine",NA,50.71667,5.5
"9444",2793774,"Labbeek","Labbeek",NA,50.75881,4.25697
"9445",2793775,"L'Abbaye","L'Abbaye",NA,50.47056,5.474
"9446",2793776,"L’Abbaye","L'Abbaye",NA,50.6,4.28333
"9447",2793777,"Labay","Labay",NA,50.53579,5.45159
"9448",2793778,"La Batte","La Batte",NA,50.35045,5.52997
"9449",2793780,"La Basse Hutte","La Basse Hutte",NA,50.64366,4.47829
"9450",2793781,"La Basse Cense","La Basse Cense","Basse Cense,La Basse Cense",50.78333,3.13333
"9451",2793782,"La Barrière","La Barriere",NA,49.7,5.71667
"9452",2793783,"La Baraque","La Baraque",NA,50.75305,4.75197
"9453",2793784,"La Baraque","La Baraque",NA,50.66667,4.63333
"9454",2793785,"La Baraque","La Baraque","Baraque,La Baraque",50.65,5.88333
"9455",2793786,"La Baraque","La Baraque","Baraque",50.58961,3.69681
"9456",2793787,"La Baive","La Baive","Baive,La Baive",50.57467,4.81022
"9457",2793788,"Labais","Labais","Labais,Labas",50.43333,5.05
"9458",2793789,"La Baillerie","La Baillerie",NA,50.61123,4.51237
"9459",2793790,"La Bacotterie","La Bacotterie",NA,50.69075,3.45143
"9460",2793791,"Labach","Labach","Bach,Labach",50.71634,5.91342
"9461",2793792,"Laatste Oortje","Laatste Oortje","Laaste Oortje,Laatste Oortje",50.77709,3.33937
"9462",2793793,"Laatstenstuiver","Laatstenstuiver","Laatste Stuiver,Laatstenstuiver,Stuiver",51.2,3.8
"9463",2793794,"Laathof","Laathof",NA,50.93923,4.48568
"9464",2793795,"Laarsebeek","Laarsebeek","Laarschebeek,Laarsebeek,Laerschebeek",51.23333,4.43333
"9465",2793796,"Laarnehoek","Laarnehoek","Laarnehoek,Laernehoek",51.03333,3.88333
"9466",2793797,"Laarne","Laarne","Laarne,Laerne",51.03078,3.85077
"9467",2793798,"Laarne","Laarne","Laarne,Laerne,Larne,la er ne,lrn,<U+041B><U+0430><U+0440><U+043D><U+0435>,<U+0644><U+0631><U+0646>,<U+62C9><U+5C14><U+8BB7>",51.04434,3.88169
"9468",2793799,"Laarhof","Laarhof",NA,51.11667,4.31667
"9469",2793800,"Laarhoek","Laarhoek","Laarenhoek,Laarenhoeke,Laarhoek",51.11667,4.31667
"9470",2793801,"Laarheide","Laarheide",NA,50.76149,4.30964
"9471",2793802,"Laarbeekbos","Laarbeekbos","Laarbeekbos,Laerebeek Bosch",50.88333,4.3
"9472",2793803,"Laarbeek","Laarbeek",NA,51.21667,4.33333
"9473",2793804,"Laarbeek","Laarbeek","Laarbeek,Laerbeek,Liepbeek",50.81667,4.21667
"9474",2793805,"Laar","Laar",NA,51.21533,4.33376
"9475",2793806,"Laar","Laar","Groot-Laar,Laar",51.21984,4.15294
"9476",2793807,"Laar","Laar",NA,51.19322,4.57038
"9477",2793808,"Laar","Laar","Laar,Laer",51.2,4.48333
"9478",2793809,"Laar","Laar",NA,51.16031,5.01558
"9479",2793810,"Laar","Laar",NA,51.14169,5.5115
"9480",2793811,"Laar","Laar","Laar,Laer",51.06962,4.74324
"9481",2793812,"Laar","Laar",NA,50.99226,4.4141
"9482",2793813,"Laar","Laar",NA,50.97136,4.58213
"9483",2793814,"Laar","Laar",NA,50.92203,4.54894
"9484",2793815,"Laar","Laar","Laar,Laere",50.92023,4.00704
"9485",2793816,"Laar","Laar",NA,50.88647,5.48269
"9486",2793817,"Laar","Laar","Laar,Laer",50.77067,5.02636
"9487",2793819,"Laambeek","Laambeek","Laambeek,Laembeek",50.98743,5.22556
"9488",2793820,"Laakbeek","Laakbeek","Haarlebeek,Laakbeek",51.2253,4.85364
"9489",2793821,"Laakbeek","Laakbeek",NA,50.91667,5.26667
"9490",2793822,"Laak","Laak","De Laak,Laak",51.17747,4.65924
"9491",2793823,"Laak","Laak","De Laak,Laak",50.98333,4.66667
"9492",2793824,"Laak","Laak","Laak,Laek,Lauk",51.04145,5.38545
"9493",2793825,"Laagstraat","Laagstraat",NA,51.13333,4.2
"9494",2793826,"Laaffelterberg","Laaffelterberg","Laaffelterberg,Laeffelter Berg",50.82244,5.62521
"9495",2793827,"Laaffelt","Laaffelt","Laaffelt,Laeffelt,Lafeld",50.83031,5.61221
"9496",2793828,"Kwikboterschranshoeve","Kwikboterschranshoeve","Kwikboterschranshoef,Kwikboterschranshoeve",51.1,4.61667
"9497",2793829,"Kwikaart","Kwikaart","De Kwikaard,Kwikaard,Kwikaart",51.28333,4.6
"9498",2793830,"Kwenenbos","Kwenenbos","Kwenenbos,Quenenbosch",50.97645,3.73047
"9499",2793831,"Kwatrecht","Kwatrecht","Kwatrecht,Quatrecht",50.98777,3.83756
"9500",2793832,"Kwatem","Kwatem","Kwaetem,Kwatem",50.71667,4
"9501",2793833,"Kwaremont","Kwaremont","Kwaremont,Quaremont",50.77677,3.5238
"9502",2793834,"Kwamol","Kwamol","Kwamol,Quamol",51.09554,5.16829
"9503",2793835,"Kwalestraat","Kwalestraat","Kwalestraat,Qualestraat",50.91667,3.91667
"9504",2793836,"Kwalaak","Kwalaak","Kwalaak,Kwalaek",51.02756,5.40755
"9505",2793837,"Kwakkelhoek","Kwakkelhoek",NA,51.19139,4.19604
"9506",2793838,"Kwakenbeek","Kwakenbeek","Kwakenbeek,Quakenbeek",50.7916,4.13288
"9507",2793839,"Kwade Wegen","Kwade Wegen",NA,50.81632,4.21434
"9508",2793840,"Kwadestraat","Kwadestraat",NA,50.78333,3.38333
"9509",2793841,"Kwadestraat","Kwadestraat",NA,50.65899,4.01113
"9510",2793842,"Kwade Schuur","Kwade Schuur",NA,50.88359,4.81439
"9511",2793843,"Kwade Putten","Kwade Putten",NA,51.35819,5.08208
"9512",2793844,"Kwadenplas","Kwadenplas",NA,51.05,4.75
"9513",2793845,"Kwaden Houw","Kwaden Houw",NA,51.08333,4.58333
"9514",2793846,"Kwadenhoek","Kwadenhoek",NA,50.93219,4.73016
"9515",2793847,"Kwaden Akkerhoek","Kwaden Akkerhoek",NA,51.16667,4.3
"9516",2793848,"Kwade Bunderloop","Kwade Bunderloop",NA,51.15,3.8
"9517",2793849,"Kwadebrug","Kwadebrug",NA,50.9,4.13333
"9518",2793850,"Kwadebrug","Kwadebrug","Kwadebrug,Kwadelbrug",50.76124,3.26717
"9519",2793851,"Hof te Kwadebeek","Hof te Kwadebeek","'t Hof te Kwaadebeek,Hof te Kwadebeek,’t Hof te Kwaadebeek",50.77197,4.12926
"9520",2793852,"Kwaalijkzeg","Kwaalijkzeg","Kwaalijkzeg,Kwalijkzeg",51.13333,4.98333
"9521",2793853,"Kwaadmechelen","Kwaadmechelen","Ham (Kwaadmechelen),Quaedmechelen,Zwaadmechelen",51.10099,5.14478
"9522",2793855,"Kwaadhoek","Kwaadhoek",NA,51.16667,4.03333
"9523",2793856,"Kwaadestraat","Kwaadestraat",NA,50.81667,3.51667
"9524",2793857,"Kuurne","Kuurne","Cuerne,Kuurne",50.85143,3.2824
"9525",2793858,"Kuurne","Kuurne","Cuerne,K'orne,Kuurne,kwrn,qu er nei,<U+041A><U+044C><U+043E><U+0440><U+043D><U+0435>,<U+06A9><U+0648><U+0631><U+0646>,<U+5C48><U+5C14><U+5185>",50.85987,3.27085
"9526",2793859,"Kuttekoven","Kuttekoven","Borgloon (Kuttekoven),Cuttecoven",50.80924,5.32605
"9527",2793861,"Kutsegem","Kutsegem","Cutseghem,Kutsegem",50.92858,4.52978
"9528",2793862,"Kurtzenbourflass","Kurtzenbourflass",NA,49.75,5.7
"9529",2793863,"Kuringen","Kuringen","Curange,Hasselt (Kuringen)",50.94426,5.29902
"9530",2793865,"Kuphaan","Kuphaan",NA,51.16667,4.46667
"9531",2793866,"Kunsel","Kunsel",NA,51.06667,5.4
